domain,group,authors_country_flag,work_num,std_variance_to_cen,mean_variance_to_centroid,max_variance_to_centroid,min_variance_to_centroid,Breadth
Neuron-2,us,US,7397.0,0.9285834,8.593933,11.664292,5.4311204,7.919894178437772
Neuronal circuits-2,cn,CN,9.0,0.83257365,7.4128866,9.41594,6.672429,6.699032336473465
Neuronal circuits-2,us,US,276.0,0.9927396,7.2719564,11.238186,4.760297,5.795731732344052
Neuronal migration-2,cn,CN,10.0,1.1248524,5.8378496,9.029013,4.7868867,4.2196344667010806
Neuronal migration-2,us,US,75.0,1.1894265,6.4654512,9.47144,4.146136,4.678673985523346
Neurooncology-2,us,US,33.0,1.113186,7.11405,9.503454,5.3212914,5.644569117011443
Neuropathic pain-2,cn,CN,2047.0,0.8014825,7.1162343,10.355512,4.961276,5.314104949025776
Neuropathic pain-2,us,US,3178.0,0.87468654,7.6375165,11.750456,4.3775167,6.140864213361226
Neuropharmacology-2,cn,CN,11.0,0.8347279,7.669194,8.767408,6.4631505,7.00238121880426
Neuropharmacology-2,us,US,180.0,0.927749,7.828412,11.046566,5.879097,6.627385684876913
Neurophysiology-2,cn,CN,258.0,1.0012014,7.7717137,10.892636,5.3650103,6.518112209593639
Neurophysiology-2,us,US,2090.0,0.90961957,8.36588,12.431226,5.569569,7.499993981589554
Neuroplasticity-2,cn,CN,609.0,1.0774655,7.7460093,11.007233,5.0112224,6.487542337000079
Neuroplasticity-2,us,US,4087.0,0.9225684,8.036428,11.174824,4.8180966,6.953609292659834
Neuroprosthetics-2,cn,CN,45.0,0.8329317,6.7985487,8.731925,4.847888,5.084125685571422
Neuroprosthetics-2,us,US,624.0,1.1264668,7.1582575,10.729796,4.160566,5.550734726216973
Neuroprotection-2,cn,CN,7328.0,1.1133754,7.3450017,11.110716,4.7838607,5.837829908151733
Neuroprotection-2,us,US,7227.0,0.8931645,8.078142,11.454174,5.3620815,6.9756497026623805
Neuropsychiatry-2,cn,CN,4.0,0.50189817,6.5855083,7.117128,5.7604694,6.244089702765152
Neuropsychiatry-2,us,US,118.0,0.9184986,7.774011,10.998235,5.239803,6.558420230285705
Neuroscience of multilingualism-2,cn,CN,98.0,1.0438646,7.424306,9.973417,5.581905,5.987247540350225
Neuroscience of multilingualism-2,us,US,1320.0,1.031479,7.831362,10.825559,5.291212,6.5667292683772445
Neurosecretion-2,cn,CN,4.0,0.7710464,6.032171,7.120546,5.06365,5.26733150084813
Neurosecretion-2,us,US,144.0,0.8749548,8.575253,10.732824,6.552428,7.860098069643669
Neurosis-2,cn,CN,22.0,1.2451547,7.191306,10.117053,5.4872384,5.951039876256672
Neurosis-2,us,US,67.0,0.8517617,8.80986,10.627839,7.0285115,8.38347058474045
Neurosurgery-2,cn,CN,1160.0,1.0417811,7.958076,11.109736,5.38005,6.837185003216078
Neurosurgery-2,us,US,3122.0,1.0846533,8.158428,12.219613,4.679485,7.210003126544805
Neurotomy-2,cn,CN,27.0,0.9886029,7.705028,9.356226,5.7768574,6.618783794916595
Neurotomy-2,us,US,69.0,1.1550082,8.32682,10.8019905,6.078728,7.559229168671933
Neurotoxin-2,cn,CN,268.0,0.73455334,8.248714,10.670097,5.905051,7.196483779640388
Neurotoxin-2,us,US,1840.0,0.7295837,9.107004,11.898184,6.7990465,8.722209114366564
Neurovascular bundle-2,cn,CN,546.0,0.8438711,8.360721,11.00228,6.512837,7.469066857207338
Neurovascular bundle-2,us,US,2455.0,0.91934496,8.545663,12.007137,5.735298,7.831878766975592
Neutral buoyancy-2,cn,CN,55.0,1.5062492,7.377625,11.190807,5.1031904,6.078779170514821
Neutral buoyancy-2,us,US,233.0,0.8168954,9.131162,11.381997,7.0650735,8.86516681829012
Neutral plane-2,cn,CN,15.0,1.2712744,8.469667,11.278802,6.3945384,8.21442584196727
Neutral plane-2,us,US,8.0,0.5909736,8.85037,9.933493,7.9210644,9.351738861628943
Neutrality-2,cn,CN,97.0,1.7822078,7.9118886,11.565215,5.149813,7.040417311353636
Neutrality-2,us,US,330.0,0.8840465,9.217537,12.954507,7.118566,9.106630955643697
Neutrino-2,cn,CN,1745.0,1.0263075,9.300066,12.969516,6.7397957,9.101490398509496
Neutrino-2,us,US,4494.0,1.2902671,9.296956,13.377845,6.1257424,9.197820948994632
Neutron activation analysis-2,cn,CN,49.0,1.2438719,7.960598,11.888824,6.1529884,6.9797087435414085
Neutron activation analysis-2,us,US,559.0,0.9503626,8.885313,11.501433,6.063108,8.3889528641417
Neutron star-2,cn,CN,692.0,1.1417758,8.687059,11.726772,6.4541373,7.958740034746654
Neutron star-2,us,US,1826.0,1.1508795,8.889574,12.715249,6.0352845,8.364970210455112
Neutron-2,cn,,,,,,,
Neutron-2,us,,,,,,,
Neutrophilia-2,cn,CN,66.0,1.1330975,7.8437424,10.327226,5.5253344,6.759689300365395
Neutrophilia-2,us,US,651.0,0.92500037,8.566085,11.3285265,5.9712167,7.808660748816464
New Testament-2,us,,,,,,,
New Zealand white rabbit-2,cn,CN,24.0,1.3023578,7.7661767,10.251285,6.011936,6.868715573480159
New Zealand white rabbit-2,us,US,83.0,0.9327792,8.8068695,11.012534,6.188765,8.371684814319167
New class-2,cn,CN,2.0,0.0,6.2857304,6.2857304,6.2857304,8.279341459274292
New class-2,us,US,18.0,1.0564315,9.047442,10.506556,5.555007,9.318663228571026
New economy-2,cn,CN,9.0,0.8919114,5.9039755,7.8096943,4.5075097,4.264775415261582
New economy-2,us,US,8.0,1.0301023,7.5765314,9.40395,6.2737427,6.9753497838974
New energy-2,cn,CN,171.0,1.2156667,6.7900133,10.849206,4.1983223,5.058932898173353
New energy-2,us,US,19.0,1.1760645,7.8134756,10.289534,5.8219833,6.954929668303819
New guinea-2,cn,CN,31.0,0.8460554,8.863173,10.932185,7.1457033,8.709289514890287
New guinea-2,us,US,460.0,0.9268696,9.553076,12.367365,7.277462,9.733224292434656
New institutional economics-2,cn,CN,4.0,0.16571428,5.889751,6.0434747,5.6168656,4.923218488693237
New institutional economics-2,us,US,23.0,0.9815061,7.1926146,9.2670355,5.8342214,5.84176674291686
New media-2,cn,CN,51.0,1.171606,6.8776426,9.6973095,4.806237,5.246414818015751
New media-2,us,US,57.0,0.8008844,7.401245,9.484302,5.2076187,5.928310370677465
New moon-2,cn,CN,8.0,0.8095478,7.7115865,9.130871,6.2787976,7.344413016523632
New moon-2,us,US,42.0,1.129468,8.575201,11.062628,6.6157694,8.103166217726425
New product development-2,cn,CN,1946.0,1.1959527,7.397341,11.462619,4.67288,5.965682231794716
New product development-2,us,US,3100.0,1.0061857,8.369524,12.642655,5.6388702,7.531163638155178
Newborn screening-2,cn,CN,186.0,1.0352839,6.7985625,9.912526,4.4718533,5.091482857959747
Newborn screening-2,us,US,1142.0,1.0895381,7.367414,10.875713,4.155519,5.942008047272111
News aggregator-2,cn,CN,221.0,1.7768961,8.360007,13.049858,5.4235244,7.607618655199019
News aggregator-2,us,US,287.0,1.2617757,8.844804,12.233831,6.2908945,8.339754200876754
News analytics-2,cn,CN,9.0,0.6442177,6.6689463,7.9981136,5.9862247,5.253839078876709
News analytics-2,us,US,10.0,0.97412074,7.6298614,9.530077,6.30578,6.935914225048492
News media-2,cn,CN,92.0,1.2662135,7.2287865,11.782671,4.527268,5.746276332069911
News media-2,us,US,792.0,0.92360723,7.216961,12.129224,5.095915,5.605463229048823
Newspaper-2,cn,CN,198.0,1.1618067,8.188382,11.828457,6.196932,7.287562686398161
Newspaper-2,us,US,1913.0,1.132838,8.377703,12.630698,5.8318157,7.57428382555176
Newton polygon-2,us,US,7.0,0.81000614,7.138868,8.69331,6.092403,6.285833886691506
Newtonian dynamics-2,cn,CN,8.0,0.5817401,6.756269,7.6057434,5.929675,5.535463350159773
Newtonian dynamics-2,us,US,19.0,0.6818155,8.353385,9.557787,6.6144266,7.784486548942439
Newtonian fluid-2,cn,CN,660.0,1.1372348,8.612324,12.203449,5.6440816,7.874473211024323
Newtonian fluid-2,us,US,1930.0,0.89602894,9.173344,12.645615,5.7115555,8.858227992466581
Niacin-2,cn,CN,98.0,1.1118723,7.479628,10.595136,5.479892,6.1606967427869535
Niacin-2,us,US,844.0,1.1587733,8.675385,12.2456,5.7231827,8.084186028036683
Nialamide-2,cn,,,,,,,
Nice-2,cn,CN,40.0,1.0444622,9.181885,11.348052,7.2228446,9.298966523164353
Nice-2,us,US,217.0,0.8902408,9.101305,12.319612,6.601126,8.923088478924896
Niche construction-2,cn,CN,13.0,1.3704891,6.2924023,8.87342,4.344845,4.784523753019471
Niche construction-2,us,US,85.0,1.0208275,7.341789,10.454932,5.3233056,5.989102745084864
Niche market-2,cn,CN,16.0,1.2312986,7.127864,9.532809,5.427726,5.914066632588714
Niche market-2,us,US,52.0,1.0161302,8.479928,11.97659,6.2759676,7.864024867715486
Niche-2,cn,CN,573.0,1.0355556,8.712207,12.3782215,5.9521055,8.196232635482417
Niche-2,us,US,2308.0,0.93368053,8.843235,12.084473,6.6483226,8.409289105404198
Nichrome-2,cn,CN,190.0,1.3780445,7.8965507,11.526791,5.3763967,6.704951178493161
Nichrome-2,us,US,117.0,0.89167863,9.339181,12.086958,7.8573613,9.284340089100354
Nickel-2,cn,CN,12376.0,1.1484275,8.465055,13.308448,5.507326,7.616449252401452
Nickel-2,us,US,8315.0,0.88737273,9.363316,12.713196,5.842907,9.230990128106155
Niclosamide-2,cn,CN,76.0,0.9445959,7.5663443,10.711496,5.85646,6.234877765377291
Niclosamide-2,us,US,87.0,1.4446442,7.5407233,10.755852,4.4701147,6.3359397935149815
Nicorandil-2,cn,CN,99.0,1.414153,6.417658,10.010946,4.109048,4.621335153024916
Nicorandil-2,us,US,56.0,0.7554469,7.2901034,9.140377,5.228246,5.80215732055882
Nicotine-2,cn,CN,648.0,1.1370418,8.090293,12.978222,5.615057,7.075507588789634
Nicotine-2,us,US,10730.0,1.262826,8.636317,13.02942,5.2167892,8.039621321923335
Niflumic acid-2,cn,CN,40.0,1.0075498,8.172724,10.217494,6.5748367,7.325860372720626
Niflumic acid-2,us,US,143.0,0.9332066,7.9040303,11.185566,6.200062,6.734472566039855
Nigella sativa-2,cn,CN,15.0,1.1424087,6.543072,10.02882,5.673075,5.049047640391763
Nigella sativa-2,us,US,19.0,1.1902492,7.5415893,9.847696,5.289647,6.518676040465365
Nigerians-2,us,,,,,,,
Night sky-2,cn,CN,9.0,1.3378184,7.1779532,9.84693,5.4967313,6.221839537223175
Night sky-2,us,US,64.0,0.86413586,8.969372,10.571456,7.211778,8.572423082623786
Night vision-2,cn,CN,108.0,1.4346188,7.320459,10.8519745,4.7667623,5.932742843127812
Night vision-2,us,US,226.0,1.0643473,8.186232,11.387548,6.2786813,7.209472518709916
Nightlife-2,us,,,,,,,
Nightmare-2,us,US,196.0,1.7768488,7.627253,13.382014,4.9378223,6.550357970915769
Nihilism-2,cn,,,,,,,
Nihilism-2,us,,,,,,,
Nike-2,cn,CN,4.0,0.48264647,6.853854,7.4627013,6.362025,6.7559003829956055
Nike-2,us,US,65.0,1.367999,9.004157,12.423283,6.184859,8.920621128322992
Nile delta-2,cn,,,,,,,
Nile delta-2,us,,,,,,,
Nilpotent-2,cn,CN,225.0,0.72932607,7.8921194,10.751526,6.383461,6.609886311338272
Nilpotent-2,us,US,269.0,0.94546664,8.234717,11.771102,6.125041,7.209576844708792
Nimesulide-2,cn,CN,45.0,1.0530304,7.705208,10.186181,5.894662,6.532402976118746
Nimesulide-2,us,US,54.0,1.1328797,7.9920716,10.804264,6.053384,7.006701532918939
Ninth-2,cn,CN,33.0,1.0962965,9.083647,11.392713,6.7501473,9.184364505833202
Ninth-2,us,US,462.0,0.9989189,9.228481,12.211531,6.033801,9.11770803205188
Niobium-2,cn,CN,948.0,0.96532446,8.669773,12.398771,6.3384824,7.939051856432627
Niobium-2,us,US,1888.0,0.74969137,9.419263,12.146355,6.894387,9.2867089707386
Nirenberg and Matthaei experiment-2,cn,CN,44.0,1.1685085,7.026773,11.022359,5.4370904,5.4599743942881815
Nirenberg and Matthaei experiment-2,us,US,14.0,0.6969231,8.269861,10.281109,7.5230565,7.959761986365692
Nitazoxanide-2,cn,CN,15.0,0.8842288,7.0191813,8.886331,5.228714,5.751798266456248
Nitazoxanide-2,us,US,102.0,1.0240628,6.9619184,9.386604,4.2167397,5.352109788077897
Nitrate-2,cn,CN,5991.0,1.3259078,8.142849,12.974704,4.994957,7.140322553837635
Nitrate-2,us,US,7898.0,0.922966,9.258309,12.320543,5.9317746,9.063734020689438
Nitration-2,cn,CN,370.0,1.1490947,7.9725614,11.449482,5.050053,6.875025694393443
Nitration-2,us,US,705.0,1.0137621,8.685629,12.21087,5.9341364,8.053706279213685
Nitric acid-2,cn,CN,834.0,0.9769371,8.554206,11.266592,6.2456765,7.800568276625626
Nitric acid-2,us,US,1400.0,0.8552627,9.281754,12.041127,6.505732,9.105825824318998
Nitric oxide-2,cn,,,,,,,
Nitric oxide-2,us,,,,,,,
Nitrile-2,cn,CN,1098.0,0.9497098,8.461334,11.579699,5.950844,7.674117935306839
Nitrile-2,us,US,1486.0,1.1734687,8.775477,12.535182,5.232782,8.240359775635042
Nitroaniline-2,cn,CN,71.0,1.0967416,7.658403,10.515178,5.7280474,6.402085476533713
Nitroaniline-2,us,US,25.0,0.71358854,8.603978,9.746242,7.253371,8.147743632396057
Nitrofuran-2,cn,CN,72.0,1.0889211,7.0116596,9.760085,4.7127476,5.440965212053726
Nitrofuran-2,us,US,93.0,0.979649,8.595121,11.185842,7.1339617,7.966603013386859
Nitrofurazone-2,cn,CN,45.0,1.1028832,7.33468,9.475166,5.4258714,6.022223080439488
Nitrofurazone-2,us,US,58.0,0.9861493,8.608309,11.2595005,6.8562403,8.0482892542704
Nitrogen dioxide-2,cn,CN,354.0,1.057042,7.962773,10.806609,5.49291,6.810473986511738
Nitrogen dioxide-2,us,US,725.0,0.92289287,8.809338,11.883925,6.1741858,8.242985598052897
Nitrogen oxides-2,cn,CN,114.0,1.1138588,7.9856596,12.618283,5.98115,6.843666892908473
Nitrogen oxides-2,us,US,296.0,0.9594244,8.584562,12.444898,5.4240627,7.806349644127664
Nitrogen-2,cn,,,,,,,
Nitroimidazole-2,cn,CN,59.0,0.95385456,7.269627,8.8766365,4.739324,5.830867342034679
Nitroimidazole-2,us,US,107.0,0.95094377,8.008165,10.5554695,6.429604,6.960619194359197
Nitromethane-2,cn,CN,216.0,1.2504021,8.229288,11.224049,5.9200864,7.342509644014854
Nitromethane-2,us,US,502.0,0.9105983,9.213722,12.001576,6.659755,9.016427315035074
Nitrosation-2,cn,CN,83.0,1.1440558,7.9539585,11.008845,5.66685,6.902288601758144
Nitrosation-2,us,US,345.0,1.0183848,8.111851,11.298353,5.0241013,7.079884686103412
Nitroso Compounds-2,cn,CN,53.0,1.3120174,7.510631,12.063656,5.6993546,6.271161150249057
Nitroso Compounds-2,us,US,226.0,0.9148617,8.349605,10.752526,5.783535,7.466129184645737
Nitroso-2,cn,CN,103.0,1.3103994,7.7263656,11.418303,5.8014336,6.533701026168899
Nitroso-2,us,US,401.0,0.99092174,8.502788,11.184932,5.614346,7.739309995415326
Nitrous acid-2,cn,CN,101.0,1.2486217,7.0404406,10.851224,4.658273,5.4297623730669216
Nitrous acid-2,us,US,249.0,1.0002759,8.967276,11.846104,6.605333,8.576729956483376
Nitrous oxide-2,cn,CN,625.0,1.512352,7.6233244,13.129212,5.178132,6.315584413171521
Nitrous oxide-2,us,US,1410.0,0.92432237,9.393137,12.103797,5.9291844,9.31737710015524
Nitroxyl-2,cn,CN,64.0,1.6210188,6.9872875,10.066683,4.0253515,5.5173618556369775
Nitroxyl-2,us,US,287.0,1.1975236,8.022043,11.048955,4.7442718,6.949873881219844
Noble gas-2,cn,CN,129.0,0.89514965,8.667765,10.983717,6.705781,7.944390372246033
Noble gas-2,us,US,586.0,0.78660554,9.321243,12.970731,6.858101,9.08470919713882
Nocturnal-2,cn,CN,179.0,1.1878895,8.723941,11.645776,6.519088,8.253696891486356
Nocturnal-2,us,US,1742.0,0.94306844,9.220004,12.172145,6.2853637,9.06177538952224
Nodal analysis-2,cn,CN,29.0,1.270522,8.0396185,11.130378,6.219198,7.185891727921828
Nodal analysis-2,us,US,36.0,0.9361539,8.37293,10.567578,6.9639764,7.664297918478653
Noise reduction-2,cn,CN,8659.0,1.2813513,8.027511,12.845794,5.140426,6.971779985161589
Noise reduction-2,us,US,5520.0,0.96070427,9.12842,13.504823,6.029635,8.864442805636273
Noise shaping-2,cn,CN,383.0,1.1317079,8.010756,12.208546,5.869485,6.900402832203653
Noise shaping-2,us,US,594.0,1.1822582,8.514662,12.467526,5.4521704,7.756679198714607
Noisy data-2,cn,CN,136.0,0.9307958,8.469761,11.642667,6.235641,7.727402314881445
Noisy data-2,us,US,127.0,1.0384142,8.722673,11.831862,7.0519686,8.24622537705207
Nominal Pipe Size-2,cn,CN,22.0,0.92228043,6.9088736,9.35897,5.2851043,5.419940593696765
Nominal Pipe Size-2,us,US,32.0,1.049914,8.231115,10.353478,6.557276,7.499553791938297
Nominal group technique-2,cn,CN,2.0,1.6858739e-07,2.8622794,2.8622794,2.8622792,1.7426282167434692
Nominal group technique-2,us,US,42.0,1.0141644,7.541899,9.696497,5.235314,6.345619341222246
Nominal group-2,cn,CN,4.0,0.91348606,7.7220855,9.178893,6.746703,8.454395333925888
Nominal group-2,us,US,18.0,0.9145685,7.220191,9.459634,5.175367,6.0035655116723206
Nomination-2,cn,CN,12.0,1.497355,8.19419,10.553727,6.1133385,8.078458634289817
Nomination-2,us,US,338.0,1.1132437,8.474298,12.26312,5.902187,7.758350775134289
Nomogram-2,cn,CN,5523.0,1.269815,6.6561604,12.431923,4.2787795,4.920972359597897
Nomogram-2,us,US,1020.0,1.2691426,8.363334,12.063621,5.6705866,7.631335342543537
Nomothetic and idiographic-2,cn,CN,24.0,1.113665,8.690718,11.144244,6.8861303,8.437085069215343
Nomothetic and idiographic-2,us,US,306.0,1.0911798,8.368067,12.441675,5.6865807,7.56337173640263
Non canonical-2,us,US,152.0,1.2993658,9.176739,13.112346,7.056708,9.151700012369176
Non human primate-2,us,US,117.0,1.0335281,8.081443,10.559839,5.938217,7.138552987602807
Non profit-2,us,US,59.0,1.0021943,8.431997,11.31622,6.589941,7.758273101563631
Non union-2,cn,CN,20.0,1.1143317,6.884295,8.993261,4.83545,5.3540650323817545
Non-Newtonian fluid-2,cn,CN,337.0,1.0539733,8.182942,10.596017,5.494329,7.1165085104155565
Non-Newtonian fluid-2,us,US,835.0,0.82134867,8.851924,11.741828,5.6668353,8.251431568150508
Non-equilibrium thermodynamics-2,cn,CN,881.0,0.9432794,9.012173,12.057617,5.712506,8.54754661091468
Non-equilibrium thermodynamics-2,us,US,2800.0,0.9093356,9.178807,12.36801,5.9020715,8.914100765880747
Non-human-2,cn,CN,3.0,0.23313934,6.2032127,6.4742875,5.9051337,6.233920653661087
Non-human-2,us,US,62.0,1.1814541,7.7479205,11.445972,5.7293215,6.655557059525137
Non-ionizing radiation-2,cn,CN,18.0,0.9086787,7.4690123,8.935908,5.8856077,6.364172258797822
Non-ionizing radiation-2,us,US,80.0,0.96237123,8.389672,10.800983,6.124848,7.642039200335589
Non-metallic inclusions-2,cn,CN,64.0,1.1322016,6.7052207,10.846961,5.058346,4.91380362985565
Non-metallic inclusions-2,us,US,7.0,0.95812804,7.387655,8.979868,6.4048243,6.771452228228256
Non-monotonic logic-2,cn,CN,42.0,0.7362578,6.8602166,9.289025,5.2995048,5.087902549563381
Non-monotonic logic-2,us,US,82.0,0.7824498,7.36503,10.716371,5.9419255,5.805818403172808
Non-perturbative-2,cn,CN,11.0,1.3414583,7.8204947,10.616467,6.0724373,7.306114170286392
Non-perturbative-2,us,US,61.0,0.90883654,8.433163,11.549338,6.7136106,7.602182598506971
Non-response bias-2,us,US,192.0,1.0493299,7.352056,11.842391,4.5271425,5.903599064421499
Non-sampling error-2,cn,CN,6.0,0.8679284,7.3635917,8.696906,6.377238,7.055266896883651
Non-sampling error-2,us,US,46.0,1.1567341,8.211141,10.522472,5.350232,7.556979613027707
Non-volatile memory-2,cn,CN,964.0,0.947839,7.70825,11.316847,5.390985,6.092163881833884
Non-volatile memory-2,us,US,1227.0,0.91337395,7.693431,11.494093,4.8806615,6.088994478920597
NonStop-2,cn,CN,10.0,0.96546394,8.428959,9.969634,6.5916214,8.457906047503158
NonStop-2,us,US,50.0,1.0087844,9.410576,12.590258,7.725378,9.68836478311188
Nonanal-2,cn,CN,166.0,0.9185464,7.7571692,11.416763,6.1324124,6.438084061089057
Nonanal-2,us,US,122.0,0.75875664,8.554571,10.462072,7.044866,7.808357102892586
Nonane-2,cn,CN,137.0,1.3251483,8.496164,11.729269,6.066517,7.850583580430936
Nonane-2,us,US,289.0,1.1268582,9.003952,11.831842,6.296754,8.67868959128586
Noncommutative geometry-2,cn,CN,195.0,1.0847781,7.9185805,12.219553,5.8786035,6.68286011481942
Noncommutative geometry-2,us,US,383.0,0.94906795,8.358367,12.3037615,5.8276777,7.366579509038118
Nonconformity-2,cn,CN,7.0,0.7267563,8.090638,9.546391,7.3530545,8.224057867413464
Nonconformity-2,us,US,83.0,1.6395339,8.2115965,12.601097,5.9654417,7.487241384542756
Nondestructive testing-2,cn,CN,1392.0,1.1401452,7.809332,11.604117,5.336009,6.561691747618838
Nondestructive testing-2,us,US,1963.0,0.88890046,8.583819,12.450445,5.8228827,7.799770421890301
Nondeterministic algorithm-2,cn,CN,200.0,1.0294064,8.6087475,11.634178,6.2511964,7.948533241281794
Nondeterministic algorithm-2,us,US,537.0,1.0348161,8.680242,12.348728,6.01989,8.053016864879396
Nonferrous metal-2,cn,CN,41.0,1.2095647,7.18548,10.084615,4.8093376,5.798853948348906
Nonferrous metal-2,us,US,4.0,1.1114442,7.6536674,9.358831,6.5805707,8.444172143936157
Nonhuman primate-2,cn,CN,27.0,1.0796,7.719806,10.133083,5.7234616,6.742062495304992
Nonhuman primate-2,us,US,619.0,1.1269592,8.255125,11.709917,4.8605337,7.383348098038084
Nonimaging optics-2,cn,CN,189.0,1.1703024,7.173317,10.873663,4.7638135,5.576863711706878
Nonimaging optics-2,us,US,182.0,1.0612363,7.8212876,10.718891,5.2954974,6.5880351953258725
Nonlinear pricing-2,cn,CN,13.0,1.2881074,7.465621,9.922679,5.791639,6.513015658427506
Nonlinear pricing-2,us,US,49.0,1.0386517,7.5829597,10.310121,5.7865777,6.307522791391577
Nonlinear system-2,cn,,,,,,,
Nonlinear system-2,us,,,,,,,
Nonparametric statistics-2,cn,CN,1039.0,1.1385764,8.2401905,11.857426,5.853486,7.367958954820992
Nonparametric statistics-2,us,US,4209.0,1.0800629,8.297931,12.564731,5.3787565,7.50269907815688
Nonprofit organization-2,cn,CN,4.0,0.46992895,5.457187,6.176848,4.8628716,4.245717823505402
Nonprofit organization-2,us,US,286.0,0.9543971,7.3987603,10.762625,5.1119127,5.883679408132409
Nonprofit sector-2,cn,CN,2.0,0.0,5.7065783,5.7065783,5.7065783,6.892365217208862
Nonprofit sector-2,us,US,257.0,0.943921,7.2834535,10.098626,4.763052,5.697931564978248
Nonsteroidal-2,cn,CN,90.0,1.248484,7.764152,10.558025,5.19517,6.654721081439519
